#{"t_start": 1729009905.8080766, "env_id": "ALE/Breakout-v5"}
r,l,t
12.0,661,5406.738799
30.0,986,5416.859572
10.0,511,5427.110296
15.0,519,5432.40702
18.0,688,5438.729363
27.0,1052,5449.339445
17.0,627,5455.316875
21.0,699,5461.824245
10.0,523,5466.910735
19.0,816,5475.443719
13.0,607,5481.306707
20.0,695,5487.841478
12.0,652,5494.065037
20.0,910,5503.488261
16.0,723,5510.351661
26.0,997,5520.591624
24.0,774,5527.771482
14.0,775,5536.117
13.0,659,5542.209378
28.0,980,5552.071726
24.0,877,5565.293352
20.0,799,5573.835334
25.0,887,5581.888662
10.0,557,5587.323058
18.0,812,5594.742778
13.0,474,5599.253094
19.0,782,5607.621588
10.0,511,5611.453376
11.0,583,5616.787161
22.0,702,5624.471415
22.0,784,5631.504928
22.0,853,5640.42818
29.0,956,5648.996984
28.0,964,5658.821039
20.0,681,5665.136598
24.0,882,5674.258612
11.0,553,5679.491838
14.0,615,5685.316768
13.0,560,5690.715201
20.0,842,5703.786441
23.0,904,5713.003883
22.0,832,5720.514094
19.0,786,5728.801358
17.0,645,5734.8086
29.0,812,5742.205652
23.0,827,5750.915331
17.0,721,5757.718382
11.0,534,5762.80125
17.0,839,5771.669676
13.0,674,5778.002164
12.0,686,5784.371335
27.0,794,5791.741652
19.0,735,5799.808674
14.0,690,5806.240853
12.0,669,5812.437766
18.0,724,5819.158769
25.0,857,5828.16413
23.0,839,5835.87851
20.0,716,5849.128766
20.0,815,5856.671129
